605,983,7,5,367,76,254,1,493,27,633,38,791,57,2.230000E-06,7.686924E+01,2.542299E+01,5.434357E+05,5.970069E+01,6.313528E+00
497,421,4,2,325,33,454,30,613,76,527,16,995,27,1.080971E-03,3.343445E+01,7.198526E+05,3.537463E+07,9.735004E+01,8.907730E+00
208,847,8,7,282,23,595,88,588,2,617,53,563,51,5.176900E-05,4.605080E+00,3.933363E+04,5.447533E+04,8.874071E+01,1.776752E+01
831,870,2,4,637,94,537,43,767,84,480,78,819,56,1.761800E-05,5.315065E+01,7.169047E+03,4.963492E+06,4.741543E+01,5.972540E+00
537,338,6,6,527,25,933,83,751,62,446,53,206,65,7.163863E-03,2.244514E+01,3.047886E+05,6.996420E+06,2.905463E+01,3.968916E+00
420,613,9,3,262,24,433,14,964,87,650,30,932,44,3.147630E-04,2.972507E+01,1.303443E+05,4.243843E+06,1.332389E+02,1.588904E+01
625,870,5,8,505,96,315,19,906,56,564,26,303,7,2.861500E-05,4.409869E+01,1.057391E+04,1.054299E+07,7.153299E+01,1.193175E+01
767,241,2,6,818,83,535,98,351,96,845,68,788,98,2.445778E-03,1.723862E+01,3.150234E+05,2.313040E+06,3.683600E+01,4.370170E-01
664,604,2,1,421,66,612,52,764,80,362,72,364,59,1.010950E-03,3.214061E+01,6.075874E+05,2.466487E+07,1.054205E+02,1.697997E+01
661,772,5,4,364,52,311,76,439,40,726,42,736,74,3.619280E-04,3.027118E+01,3.295053E+05,1.128771E+07,1.242499E+02,5.731425E+00
960,876,3,6,664,54,723,55,580,69,466,26,394,41,1.506200E-05,1.218851E+01,6.486186E+03,2.583135E+04,8.440520E+01,3.641611E+01
572,894,8,2,918,20,761,59,768,51,912,95,540,38,1.223400E-05,5.795454E+01,5.481684E+02,4.958343E+05,7.539853E+01,1.295902E+01
681,500,4,1,579,28,229,38,965,50,277,36,656,75,9.320830E-04,3.102340E+01,1.551978E+05,5.632249E+06,1.009943E+02,2.825324E+01
378,760,8,5,335,55,908,14,570,9,309,38,338,72,2.270730E-04,2.094470E+01,1.232250E+04,1.387552E+05,9.581005E+01,2.338059E+01
856,404,1,3,740,94,727,34,309,42,669,24,951,90,9.070100E-04,7.657304E+00,2.877086E+05,6.324326E+05,8.704087E+01,2.144516E+01
323,278,6,1,656,19,388,64,836,48,732,14,721,80,3.099184E-03,2.113743E+01,4.947500E+05,5.736807E+06,1.100285E+02,2.772999E+01
375,292,8,6,932,27,835,44,645,31,350,56,201,58,7.965147E-03,2.969439E+01,1.704800E+05,2.330619E+08,3.509430E+01,4.276121E+00
311,997,9,7,445,69,536,78,826,9,900,44,245,91,3.414200E-05,3.088064E+01,1.658431E+03,5.873720E+04,9.106081E+01,4.024897E+01
693,665,7,9,875,66,208,4,842,43,633,36,638,77,2.613850E-04,3.068090E+01,3.115561E+04,1.101032E+06,1.197864E+02,2.946040E+00
503,706,5,8,373,73,743,50,618,40,874,88,810,27,1.554730E-04,3.345199E+01,1.035680E+05,6.525857E+06,5.556496E+01,3.606068E+00
855,550,8,2,467,50,920,10,234,57,975,20,680,69,4.445910E-04,2.471411E+00,5.118909E+04,4.494816E+04,9.312570E+01,3.277080E+01
398,832,6,1,276,43,439,80,573,36,424,13,544,40,8.593400E-05,3.877699E+01,5.295117E+04,1.607616E+08,2.617300E+01,1.197295E+00
728,220,4,3,700,37,817,40,224,16,440,29,618,44,1.648747E-03,2.153425E+01,3.073103E+05,3.751072E+06,1.224726E+02,4.662380E+00
909,905,7,6,535,28,600,45,292,55,552,19,724,36,6.180000E-06,2.913746E+01,5.039131E+03,1.959763E+05,6.537630E+01,8.011265E+00
626,717,5,4,776,64,660,17,564,69,301,32,296,83,5.576480E-04,1.021970E+01,4.352478E+04,1.355852E+05,1.060022E+02,7.708294E+00
598,470,1,3,816,65,866,82,361,30,507,12,220,72,4.353013E-03,1.095876E+01,2.250845E+06,7.667581E+06,1.329903E+02,1.121737E+01
941,750,9,8,845,43,226,91,974,84,548,65,427,13,2.669700E-05,1.944266E+01,1.509801E+03,1.430881E+04,8.854817E+01,4.248136E+01
972,867,4,4,935,41,310,26,450,35,383,12,475,31,8.042000E-06,8.362624E+00,2.575912E+03,6.261596E+03,8.625562E+01,2.865193E+01
946,905,3,4,929,61,400,99,398,86,916,55,252,45,4.402900E-05,9.705440E+00,7.298665E+03,2.126710E+04,8.515351E+01,3.889867E+01
241,718,7,1,790,3,228,95,343,34,516,9,775,61,3.478390E-04,2.083042E+01,1.874893E+05,2.245359E+06,8.026274E+01,1.555593E+01
913,587,6,3,543,50,916,99,295,35,443,69,786,38,1.645240E-04,2.219632E+01,2.413434E+04,3.114701E+05,9.298050E+01,3.083194E+01
503,264,2,4,527,19,616,37,414,40,964,95,387,37,2.747079E-03,3.296652E+01,7.425544E+05,1.582999E+08,9.178603E+00,1.238629E+00
884,864,8,9,891,83,876,83,307,52,840,63,859,73,1.556400E-05,4.927080E+01,1.844663E+03,5.651018E+05,8.121322E+01,1.771047E+01
783,995,7,3,905,64,232,2,205,37,404,29,768,44,1.976000E-06,3.475788E+01,1.731762E+03,1.824374E+05,4.361007E+01,3.105796E+00
362,873,8,8,663,43,206,67,343,60,850,10,409,77,3.224500E-04,3.799936E+01,1.198638E+05,9.879682E+06,5.130357E+01,6.094824E+00
391,957,9,3,755,50,484,12,265,55,665,83,732,10,1.408000E-06,2.148811E+01,1.530805E+03,1.966852E+04,4.588023E+00,1.325710E-01
920,674,5,5,613,4,615,61,284,78,343,77,735,25,4.322800E-05,2.688572E+00,2.676432E+03,2.477654E+03,8.857511E+01,5.778794E+01
849,557,4,9,381,34,691,15,866,20,729,52,404,33,4.840020E-04,2.833811E+01,5.327876E+04,1.444744E+06,1.330280E+02,1.489005E+01
205,907,2,7,805,23,564,15,285,66,919,30,507,99,1.237900E-05,9.757281E+00,1.316298E+04,3.856177E+04,8.658220E+01,3.978036E+01
880,780,4,1,813,20,840,79,821,83,231,54,807,4,6.387000E-06,3.943366E+01,3.231794E+03,6.234472E+05,5.905559E+01,7.410563E+00
358,747,6,8,727,18,437,70,973,73,658,69,332,81,5.481150E-04,3.566085E+01,8.189005E+04,5.520575E+07,1.998873E+01,2.667730E+00
456,946,4,4,654,57,884,37,608,48,225,54,471,44,3.958000E-06,2.167498E+01,2.074122E+03,2.540955E+04,8.395746E+01,2.334734E+01
804,408,8,3,438,94,462,19,547,85,852,78,779,51,7.895050E-04,2.785314E+01,1.013501E+05,2.523523E+06,1.421867E+02,1.167940E+01
785,710,2,4,782,40,793,87,546,35,992,64,265,20,2.321730E-04,3.238948E+01,6.668727E+04,2.813267E+06,9.894244E+01,1.831930E+01
589,253,1,5,810,16,310,87,552,73,360,56,804,42,1.195144E-03,2.753503E+01,6.875281E+05,1.750353E+07,1.074298E+02,6.144229E+00
770,308,6,6,440,23,407,33,763,1,773,71,476,74,5.001379E-03,6.915697E+01,3.433596E+03,1.136873E+09,8.823257E+01,4.977908E+00
514,594,1,2,902,1,776,29,704,41,649,74,510,8,1.043610E-04,3.599880E+01,5.585951E+04,3.570597E+06,8.595512E+01,3.806626E+01
589,541,7,4,871,33,376,18,606,16,661,82,916,22,3.833830E-04,3.576307E+01,6.367455E+04,4.443992E+06,5.700310E+01,3.697257E+00
683,220,6,2,963,60,807,16,761,42,683,70,214,59,7.596546E-03,2.035815E+01,6.513628E+04,6.838739E+05,1.110266E+02,1.354506E+01
834,259,3,8,740,98,392,10,732,54,498,7,936,23,4.645310E-04,8.168653E+00,6.713050E+04,1.603247E+05,1.226540E+02,1.737564E+01
688,215,1,3,676,27,249,47,523,39,777,71,287,1,3.366050E-04,7.198346E+01,2.151888E+04,2.076222E+08,1.013038E+02,8.772603E+00
213,787,3,8,669,10,646,85,827,3,813,33,956,38,8.224400E-05,8.602292E+00,8.757298E+04,2.218755E+05,7.475470E+01,1.054904E+01
879,256,3,3,229,57,997,78,404,19,965,39,912,29,9.358010E-04,3.477938E+01,4.869794E+05,1.416523E+08,1.982840E+00,3.950760E-01
379,701,4,6,726,59,729,21,379,22,728,59,801,9,6.910300E-05,2.603143E+01,8.555590E+04,1.766452E+06,7.276272E+01,1.171299E+01
276,820,5,6,588,23,423,72,346,68,587,92,229,31,2.590600E-04,3.643217E+01,7.483186E+04,6.436485E+06,1.456390E+02,8.523434E+00
906,519,5,1,920,80,589,68,718,74,387,77,331,69,1.493814E-03,6.427160E-01,9.012357E+03,3.582404E+03,8.598105E+01,4.034147E+01
636,934,9,8,505,23,342,47,525,26,813,57,298,95,4.963600E-05,3.592448E+01,6.601740E+03,4.161873E+05,9.807043E+01,2.308217E+01
250,833,2,8,773,19,907,27,896,4,549,22,443,7,1.317600E-05,3.555399E+01,1.061723E+04,6.432380E+05,7.895971E+01,1.516264E+01
610,530,3,2,725,20,872,9,945,1,549,57,955,36,3.862120E-04,2.203226E+01,5.273424E+04,6.706263E+05,9.794774E+01,1.720976E+01
709,853,6,4,610,77,978,79,286,39,241,73,987,31,1.361400E-05,4.781570E+01,4.010115E+03,1.403309E+07,4.188059E+01,2.976700E+00
277,477,1,7,784,11,936,82,760,50,911,3,941,48,8.450490E-04,9.821506E+00,1.554319E+06,4.832961E+06,1.402158E+02,2.178771E+01
241,942,1,2,484,24,560,33,600,25,859,82,767,35,3.984000E-06,2.954872E+01,1.196841E+04,3.754979E+05,3.670440E+01,3.736300E+00
827,350,9,2,834,60,938,60,804,76,211,41,759,79,1.310223E-03,8.037739E+00,1.485834E+04,3.476626E+04,9.392396E+01,3.175867E+01
253,640,4,8,234,24,477,16,448,45,502,32,333,91,1.112920E-03,1.510503E+01,4.110273E+05,2.442647E+06,7.162970E+01,1.094967E+01
293,765,9,2,200,33,455,94,228,94,826,83,646,60,2.865410E-04,2.290241E+01,3.288612E+05,4.851706E+06,8.075769E+01,1.302530E+01
777,585,4,5,343,6,610,15,421,60,284,8,673,43,2.364010E-04,6.026020E-01,9.047871E+04,3.452498E+04,1.037785E+02,3.095615E+01
512,446,8,2,480,82,391,2,382,73,731,34,825,75,7.975930E-04,1.626750E+01,9.008218E+04,5.886802E+05,1.084696E+02,1.464103E+01
820,214,7,2,736,61,759,66,514,16,774,57,343,60,4.193941E-03,2.035716E+01,3.118674E+04,3.258022E+05,9.841427E+01,1.925303E+01
868,285,4,1,927,94,387,66,386,35,267,98,943,78,1.311185E-03,1.555815E+01,3.716491E+04,2.225433E+05,8.904888E+01,3.023055E+01
654,421,6,9,719,6,435,78,464,99,365,51,993,74,6.912220E-04,1.310060E+01,5.430985E+04,2.409838E+05,1.332628E+02,1.585672E+01
902,852,6,1,646,79,215,54,790,69,414,21,423,26,2.761700E-05,2.923324E+01,1.234264E+04,4.782613E+05,6.824252E+01,1.022820E+01
293,634,8,8,970,38,949,13,569,91,559,10,801,7,6.568800E-05,2.659542E+01,2.906842E+04,5.202338E+07,1.036285E+02,2.226676E+01
440,949,1,7,784,88,654,45,514,60,519,66,683,93,4.983000E-06,3.297234E+01,1.078871E+04,4.957931E+05,6.687880E+01,1.322237E+01
212,731,9,2,405,47,486,21,738,1,517,26,267,29,5.318850E-04,2.710303E+01,4.582944E+04,1.044713E+06,1.018691E+02,1.679458E+01
830,479,2,1,497,24,505,59,460,39,612,81,793,99,8.450140E-04,2.001840E+01,1.117133E+05,1.128026E+06,8.859988E+01,3.606819E+01
708,836,8,2,647,79,953,16,301,73,849,74,775,22,7.290000E-06,3.589036E+01,2.305758E+03,1.529170E+05,7.807650E+01,1.463166E+01
993,915,2,9,932,77,572,17,843,66,507,65,943,31,1.981000E-06,3.778749E+01,1.716034E+03,1.463107E+05,6.231779E+01,1.050001E+01
954,591,3,5,782,20,935,48,797,22,636,98,929,34,9.959500E-05,1.824034E+01,2.028963E+03,1.659423E+04,8.827560E+01,4.830951E+01
936,929,9,5,483,72,992,79,328,31,556,74,405,48,1.009100E-05,3.506440E+01,1.890100E+03,1.096143E+05,8.594323E+01,2.393850E+01
701,456,7,8,590,35,247,13,661,22,293,96,438,72,1.780824E-03,3.760310E+01,5.912523E+04,1.415398E+08,3.865765E+01,4.888932E+00
459,921,8,9,208,72,850,1,605,11,604,88,979,36,1.478000E-06,4.647140E+01,9.235224E+01,1.953635E+04,8.645568E+01,2.509240E+01
329,828,5,3,224,4,860,91,966,34,869,11,644,28,2.927100E-05,2.548891E+01,4.025078E+04,5.095334E+06,5.906256E+01,6.337847E+00
849,986,3,6,348,27,811,12,274,67,245,96,253,17,4.878000E-06,5.485489E+00,1.263643E+03,2.020176E+03,8.779441E+01,4.763564E+01
716,617,1,6,876,17,619,73,552,84,445,35,438,55,4.400500E-04,1.358547E+01,2.087719E+05,9.805792E+05,9.783765E+01,2.126396E+01
467,855,2,7,830,70,441,88,605,93,657,58,333,40,8.649400E-05,3.812466E+01,8.008184E+04,6.572810E+06,1.030269E+02,1.337368E+01
560,731,9,8,415,64,524,91,331,19,443,7,815,25,2.747750E-04,7.179764E+01,4.207509E+03,9.564577E+08,1.299725E+02,1.009150E+01
248,758,4,9,799,14,597,13,749,41,774,97,360,19,8.288500E-05,4.036527E+01,1.478131E+04,1.563121E+06,1.063404E+02,1.911215E+01
401,292,4,4,902,17,671,71,553,43,382,69,820,89,2.488674E-03,3.390889E+01,2.815595E+05,2.416912E+08,1.011486E+01,7.582900E-01
807,955,5,6,727,81,571,73,779,83,933,44,639,98,6.679000E-06,3.128643E+01,3.540426E+03,1.482451E+05,6.938275E+01,1.095690E+01
315,942,1,8,328,15,759,17,417,45,736,69,609,75,3.644000E-06,1.967309E+01,7.888734E+03,7.649285E+04,8.272893E+01,2.842549E+01
566,773,8,9,601,54,633,49,283,82,705,51,716,29,7.397200E-05,7.699622E+01,6.303883E+02,5.986649E+06,1.053684E+02,1.381962E+01
846,758,8,6,814,31,755,13,812,76,684,73,983,81,3.374800E-05,2.261669E+01,3.676493E+03,4.978280E+04,8.998343E+01,3.961699E+01
593,860,6,7,968,23,951,81,643,69,630,20,766,43,1.357900E-05,2.876401E+01,7.162356E+03,2.665232E+05,7.008081E+01,1.044068E+01
727,637,9,9,500,2,820,37,242,43,742,99,727,77,2.387550E-04,1.903697E+01,2.563482E+04,2.317134E+05,1.042919E+02,2.159967E+01
632,793,7,6,423,26,992,15,240,5,538,4,963,99,2.522300E-05,1.264945E+01,1.117446E+04,4.720603E+04,8.944055E+01,4.172226E+01
624,806,2,9,222,90,543,10,596,22,300,43,996,74,2.442100E-05,3.201171E+01,3.531154E+04,1.430349E+06,8.885847E+01,3.381447E+01
475,783,7,3,930,43,241,17,667,81,218,40,674,67,1.866610E-04,4.714878E+01,3.348886E+04,8.737447E+06,8.829097E+01,2.670916E+01
967,993,5,1,259,13,910,61,390,73,417,22,951,42,9.530000E-07,2.560192E+01,1.569102E+03,5.227951E+04,5.456674E+01,5.242802E+00
962,656,5,8,961,77,744,13,488,27,796,46,812,71,1.276920E-04,9.454110E+00,3.708398E+03,1.043414E+04,9.082929E+01,3.907347E+01
801,550,4,6,863,51,281,34,875,10,879,82,481,83,9.872970E-04,3.874738E+01,2.060630E+04,1.856178E+06,1.157299E+02,7.465029E+00
752,585,6,2,410,16,326,91,701,55,978,52,831,29,2.410690E-04,3.742369E+01,6.521361E+04,4.956060E+06,9.848626E+01,2.251198E+01
555,697,7,9,639,59,494,76,692,70,231,94,683,8,3.431140E-04,3.271623E+01,1.427808E+05,9.298733E+06,2.635150E+01,2.467241E+00
966,776,8,5,498,47,382,80,250,45,419,92,484,38,4.805200E-05,2.394913E+01,1.014834E+04,1.603133E+05,9.141559E+01,3.680868E+01
760,914,5,2,204,74,986,42,298,61,815,63,281,61,3.290600E-05,4.493465E+00,7.381504E+03,9.945804E+03,8.875963E+01,4.781754E+01
408,257,2,9,713,6,936,66,777,95,209,33,214,41,5.193126E-03,8.318646E+00,4.690127E+05,1.143364E+06,1.052880E+02,1.342668E+01
991,967,8,5,702,97,369,86,534,81,546,57,337,55,9.063000E-06,2.476602E+01,2.312844E+03,4.096233E+04,8.335121E+01,2.215677E+01
446,812,1,6,674,32,866,63,505,46,387,6,697,88,4.062900E-05,1.026707E+01,1.414082E+05,4.615806E+05,8.383359E+01,3.321901E+01
618,606,9,5,502,51,848,27,897,94,703,50,570,8,1.906420E-04,4.768853E+01,2.613960E+04,6.897003E+06,1.405251E+02,1.177769E+01
445,903,3,3,477,58,266,73,603,20,639,40,447,76,1.050650E-04,2.926545E+01,1.325987E+05,4.474545E+06,2.308293E+01,1.417910E+00
356,998,7,5,987,16,464,33,491,63,350,20,401,90,5.020000E-06,1.400144E+01,1.513884E+03,7.579378E+03,8.565087E+01,2.524770E+01
925,474,2,8,491,7,724,26,491,13,665,81,949,45,3.041860E-04,1.579894E+01,8.722032E+03,5.353945E+04,9.085994E+01,4.029252E+01
756,838,4,9,280,47,414,72,673,54,268,75,365,87,1.350850E-04,3.141432E+01,9.449478E+04,3.920329E+06,1.499905E+02,9.399187E+00
517,692,7,1,931,34,225,53,427,88,820,49,358,60,8.309220E-04,3.242788E+01,2.025263E+05,8.650937E+06,1.035856E+02,1.726474E+01
376,804,9,8,936,40,660,38,827,53,840,50,550,96,7.097100E-05,2.917995E+01,9.759977E+03,2.856314E+05,1.064395E+02,1.619360E+01
471,919,4,5,896,27,463,84,596,43,520,28,354,92,3.601100E-05,2.751252E+01,1.721871E+04,4.240673E+05,8.929800E+01,3.646662E+01
649,996,3,7,455,44,450,7,879,92,529,47,600,82,1.445000E-06,1.448457E+01,9.899109E+02,5.236707E+03,8.004490E+01,2.632300E+01
522,868,1,1,400,90,888,91,780,72,708,37,520,75,2.470200E-05,2.074933E+01,7.047719E+04,7.860712E+05,6.750944E+01,1.668649E+01
497,437,7,2,501,89,613,10,212,23,311,75,294,48,2.504286E-03,3.017950E+01,3.123582E+05,1.548577E+07,2.206387E+01,-3.983730E-01
477,807,8,5,895,69,534,89,465,15,854,72,336,85,3.006000E-04,7.632077E+01,9.931721E+02,6.240089E+08,5.764655E+01,1.544117E+00
738,684,7,2,907,7,325,40,548,89,940,14,734,70,1.175780E-04,1.659804E+00,1.255126E+04,8.572762E+03,8.809429E+01,5.087764E+01
977,433,1,4,365,42,205,80,601,98,836,92,253,9,4.733550E-04,1.085724E+01,8.592882E+04,2.903887E+05,7.348715E+01,3.247663E+01
746,781,9,2,293,48,553,43,456,87,558,21,389,75,1.560020E-04,1.048228E+01,6.210096E+04,2.031905E+05,9.438949E+01,3.332304E+01
834,210,9,3,226,29,628,83,366,43,779,72,588,87,3.619437E-03,2.251928E+01,3.015329E+05,4.817410E+06,3.944179E+01,3.188527E+00
887,427,2,3,896,61,540,60,821,20,582,99,200,93,6.935325E-03,8.176281E+00,1.898285E+04,4.528050E+04,8.825112E+01,3.002401E+01
662,825,6,6,479,7,986,28,345,92,832,94,608,62,2.358000E-05,2.327263E+01,7.821097E+03,1.158826E+05,8.928047E+01,3.972337E+01
578,394,3,1,857,46,401,82,215,75,609,70,748,18,9.678450E-04,5.432800E+01,1.222383E+05,8.641202E+07,1.046526E+02,1.174794E+01
349,977,4,6,323,58,508,24,465,11,745,79,385,36,6.016000E-06,5.215479E+01,6.100705E+02,2.505409E+05,8.360805E+01,2.010468E+01
695,397,2,2,265,78,408,5,892,29,532,14,330,9,5.667120E-04,2.753027E+01,6.241145E+05,1.575538E+07,1.128075E+02,1.676756E+01
394,688,5,6,786,2,780,96,648,38,796,28,611,25,1.654750E-04,3.342849E+01,4.213737E+04,1.989763E+06,1.039560E+02,1.904948E+01
731,237,7,7,728,8,306,85,262,1,428,27,985,78,1.856506E-03,3.863078E+01,1.389311E+04,1.264115E+06,1.100642E+02,5.899966E+00
728,743,3,2,852,23,612,26,584,83,675,6,797,74,6.753100E-05,4.121401E+00,4.933776E+04,6.275476E+04,7.891027E+01,2.085633E+01
274,976,3,8,747,39,310,78,364,26,464,28,491,89,2.148500E-05,4.165993E+01,2.040804E+04,5.367522E+06,4.041263E+01,3.047115E+00
991,497,3,1,279,28,299,91,671,28,698,84,876,78,5.217140E-04,1.775112E+01,5.517190E+04,4.264062E+05,8.867402E+01,4.319013E+01
889,960,3,2,588,23,618,69,857,25,723,48,651,99,6.066000E-06,5.346807E+01,1.083638E+03,5.722136E+05,7.438266E+01,1.280642E+01
433,755,3,2,480,32,770,25,880,62,840,67,966,62,5.359300E-05,3.677959E+01,3.104197E+04,2.292113E+06,7.835471E+01,1.980806E+01
880,487,4,4,279,9,510,38,293,86,325,90,666,36,3.873670E-04,1.654301E+01,9.928696E+04,6.669550E+05,1.008083E+02,2.781114E+01
285,488,5,2,275,61,698,2,265,35,803,11,479,36,6.078030E-04,9.902560E-01,1.694373E+05,8.530015E+04,9.481019E+01,3.313490E+01
281,956,5,1,231,10,417,34,523,76,266,95,404,45,8.889000E-06,2.776125E+01,8.554725E+03,2.292436E+05,7.835797E+01,1.557613E+01
868,392,6,7,565,82,852,56,268,42,513,79,913,25,3.456840E-04,3.028904E+01,5.609104E+04,1.949001E+06,1.256467E+02,7.425468E+00
941,253,9,6,218,91,774,57,422,64,224,73,207,87,1.031252E-02,7.431009E+00,2.615093E+05,5.672935E+05,7.478848E+01,1.017539E+01
696,515,5,7,639,23,614,36,766,34,319,50,496,15,3.292240E-04,4.250109E+01,4.353958E+04,1.483353E+07,1.236512E+02,8.431531E+00
580,870,7,1,969,72,593,86,228,84,769,91,534,77,4.303200E-05,7.260914E+01,4.726657E+02,2.323855E+06,7.338065E+01,1.184529E+01
249,882,3,4,653,41,889,86,720,23,254,16,774,33,1.107000E-05,5.220779E+01,3.788630E+03,1.736360E+07,4.936325E+01,4.270894E+00
510,558,7,3,845,96,751,28,864,95,782,37,481,87,1.119427E-03,2.426298E+01,1.154460E+05,1.900347E+06,1.147491E+02,2.678187E+00
410,971,1,2,380,37,932,73,693,45,382,74,504,80,4.253000E-06,2.502176E+01,9.498799E+03,1.727121E+05,7.728293E+01,2.125016E+01
925,903,6,1,929,21,484,50,786,15,928,4,630,41,4.025000E-06,1.441342E+01,1.237355E+03,6.541111E+03,8.144948E+01,1.736772E+01
614,844,5,1,325,70,576,83,323,59,495,56,872,87,4.662300E-05,6.293006E+01,3.014738E+03,2.875615E+07,4.989984E+01,4.429237E+00
509,216,3,1,429,66,329,5,925,25,265,12,341,35,2.923411E-03,2.649173E+01,5.251256E+05,1.126374E+07,1.117956E+02,1.695964E+01
778,894,3,8,543,23,545,57,223,78,909,69,744,31,1.269000E-05,2.180731E+01,3.948783E+04,5.342388E+05,2.451835E+01,1.580784E+00
613,906,2,2,487,89,326,20,891,37,458,40,776,74,1.611000E-05,8.000178E+01,4.065313E+02,1.425019E+07,3.869546E+01,3.474740E+00
946,542,2,2,391,92,337,54,746,15,722,78,712,91,6.360120E-04,2.972659E+01,8.748682E+04,2.706876E+06,9.255098E+01,2.460526E+01
650,989,5,8,497,14,912,56,565,33,641,74,433,77,3.773000E-06,2.717029E+01,8.974367E+02,2.064560E+04,8.708573E+01,2.931642E+01
766,241,9,7,448,35,744,38,447,54,395,65,368,30,1.926633E-03,2.365427E+01,9.304131E+04,1.565302E+06,8.507678E+01,7.701148E+00
950,718,4,7,472,68,306,34,751,10,333,1,938,30,3.255500E-05,9.607272E+00,2.095889E+04,6.288023E+04,8.407518E+01,2.203622E+01
751,482,1,2,454,81,268,79,823,38,959,57,792,48,9.035360E-04,4.492531E+01,6.762980E+05,1.922259E+08,5.100520E+01,3.035172E+00
827,391,8,9,639,91,622,17,972,7,771,82,855,89,1.351752E-03,4.603796E+01,1.169191E+04,1.656916E+07,3.200568E+01,7.987570E-01
693,777,7,2,534,79,301,2,247,45,688,20,982,88,3.756400E-05,1.833851E+01,2.822977E+04,2.392939E+05,8.453509E+01,2.177529E+01
990,778,6,4,257,92,985,90,353,15,778,16,832,70,6.129700E-05,2.992202E+01,4.845009E+04,1.574266E+06,8.719661E+01,2.747514E+01
235,234,1,8,244,25,431,89,212,80,224,84,229,74,1.481136E-02,2.471502E+01,1.710349E+07,3.410550E+09,3.968139E+01,7.354852E+00
896,909,1,3,750,57,483,64,301,37,274,17,893,94,1.025000E-05,3.268992E+01,4.424179E+04,2.425622E+06,5.409539E+01,6.898661E+00
228,459,1,1,781,86,994,26,388,77,310,85,920,33,7.037310E-04,4.518944E+01,6.995211E+05,1.277193E+08,9.051425E+01,1.124235E+01
