469,392,1,2,881,33,427,51,156,63,562,86,994,87,8.233985e-04,1.568313e+01,1.275042e+07,7.476343e+07,2.059120e+01,9.978690e+00,
330,279,3,6,926,79,536,2,278,9,546,84,516,47,3.653701e-04,2.553282e+01,8.980008e+05,7.476343e+07,7.361010e+00,4.537970e+00,
327,333,5,3,123,54,673,73,704,89,394,1,900,33,1.882129e-03,-1.892956e+00,-1.000000e+01,-1.000000e+01,0.000000e+00,6.890410e+01,
732,638,7,5,642,55,703,65,162,86,386,93,119,22,2.718376e-04,1.728387e+01,8.980008e+05,6.140420e+07,-1.321700e+00,4.803990e+02,
582,641,2,6,523,19,156,73,264,20,501,15,702,50,5.363402e-04,1.942391e+01,3.383769e+06,2.817168e+08,2.160450e+01,1.005750e+01,
814,996,3,7,656,69,339,42,527,63,986,92,119,51,7.240473e-06,4.217401e+01,1.078512e+04,1.147697e+06,8.250410e+01,2.925800e+01,
224,304,9,8,509,53,302,75,691,50,208,34,460,82,5.861892e-03,2.355465e+01,3.383769e+06,2.570507e+09,2.638180e+01,1.555190e+01,
290,839,4,2,275,3,176,94,367,43,901,25,710,10,2.163213e-04,6.456207e+00,1.397391e+06,2.779135e+06,-6.507120e+00,-5.711270e+02,
686,548,7,5,602,62,861,80,659,4,883,16,668,80,7.890055e-04,2.801463e+01,5.770790e+05,3.600501e+08,2.891000e+00,1.295250e+00,
393,710,7,4,855,78,625,38,375,82,471,7,376,60,1.781945e-04,1.151040e+00,8.980008e+05,3.708470e+05,3.764700e+01,1.738450e+01,
524,347,6,7,643,71,808,35,540,54,242,19,496,40,6.983372e-04,2.393198e+01,1.397391e+06,6.821740e+08,-1.116730e+01,-5.820180e+00,
598,486,6,6,800,12,896,36,359,84,544,49,888,83,1.651187e-04,7.446676e+00,5.770790e+05,1.147697e+06,-4.197870e+00,-1.257430e+00,
206,793,2,2,379,64,492,59,521,66,345,19,639,86,1.732324e-04,2.048848e+01,2.174500e+06,1.984109e+07,9.039360e+01,3.089260e+01,
641,610,5,5,366,54,831,34,582,24,369,86,272,6,3.391934e-04,1.875204e+01,8.980008e+05,1.629576e+07,4.854050e+00,2.991200e+00,
437,273,2,2,386,68,295,35,603,33,899,89,113,90,2.976443e-03,1.183962e+01,1.275042e+07,6.140420e+07,0.000000e+00,0.000000e+00,
452,284,9,8,413,12,485,65,493,19,806,66,897,42,1.271529e-03,3.169013e+01,3.708460e+05,4.383833e+08,6.335840e+02,-5.836790e+02,
626,927,9,1,198,70,621,65,427,87,543,89,790,17,1.354847e-05,2.780513e+01,4.064228e+04,1.397392e+06,-4.853650e+01,-3.933270e+00,
491,535,8,8,437,15,776,57,472,44,693,15,399,2,4.215863e-04,5.685441e+01,2.611746e+04,2.817168e+08,3.399680e+01,1.233770e+01,
246,534,7,1,868,47,159,43,208,72,685,49,502,22,1.748674e-03,2.465941e+01,2.174500e+06,6.140420e+07,7.772670e+01,2.185490e+01,
672,711,6,5,991,99,359,85,797,61,520,68,548,6,3.967333e-04,8.641033e+00,1.397391e+06,2.174501e+06,3.039750e+01,1.323630e+01,
491,710,7,8,865,81,625,55,374,82,477,7,376,60,2.505609e-04,3.046623e+00,8.980008e+05,7.375409e+05,1.180250e+01,5.432310e+00,
389,535,8,3,426,15,797,39,472,44,686,15,399,2,4.139017e-04,5.653921e+01,4.064228e+04,7.476343e+07,1.171210e+02,2.600760e+01,
206,793,1,1,379,64,492,59,521,66,345,19,639,86,1.732324e-04,2.048848e+01,5.265528e+06,3.945998e+07,6.570090e+01,4.170670e+01,
672,711,6,5,991,99,359,90,797,61,520,68,548,6,4.085146e-04,8.233269e+00,1.397391e+06,2.174501e+06,3.015240e+01,1.315710e+01,
246,304,7,1,497,53,163,75,739,50,208,34,502,84,7.194564e-03,3.405993e+01,2.174500e+06,2.570507e+09,5.900120e+01,0.000000e+00,
223,513,8,8,865,47,297,43,161,76,685,54,459,19,1.360127e-03,2.189711e+01,1.397391e+06,4.383833e+08,1.330970e+01,1.014980e+01,
644,534,5,4,863,54,831,35,582,23,693,86,272,6,4.209926e-04,3.247284e+01,3.708460e+05,1.486896e+08,1.394210e+01,3.725320e+00,
242,609,7,1,370,47,159,41,208,63,360,49,502,23,1.594691e-03,4.081371e+01,8.980008e+05,8.718571e+08,6.183200e+01,1.881290e+01,
484,800,1,2,863,34,427,50,540,63,561,86,998,87,2.019492e-04,6.027056e+01,9.841624e+04,9.555189e+07,7.345620e+01,2.252640e+01,
201,384,2,2,396,62,492,59,136,65,345,19,762,86,2.017628e-03,9.203428e+00,1.984109e+07,1.163404e+08,9.017260e+01,2.196070e+01,
327,333,5,3,123,54,673,73,704,89,394,1,900,33,1.882129e-03,-1.892956e+00,-1.000000e+01,-1.000000e+01,0.000000e+00,6.890410e+01,
224,306,9,8,472,53,302,75,691,50,208,34,460,82,6.039482e-03,2.376788e+01,3.383769e+06,2.570507e+09,2.694210e+01,1.527570e+01,
454,272,9,7,414,71,293,34,536,19,800,64,897,89,3.079015e-03,3.354988e+01,8.980008e+05,8.718571e+08,-6.887850e+00,-5.446490e+00,
434,284,1,2,384,8,486,64,603,30,904,90,113,42,1.033081e-03,9.319518e+00,5.265528e+06,1.629576e+07,1.210270e+02,2.040710e+01,
444,268,7,3,399,76,620,38,592,29,471,7,118,60,1.112849e-03,-1.029335e+00,-1.000000e+01,-1.000000e+01,0.000000e+00,0.000000e+00,
436,714,2,1,850,77,299,35,385,84,888,85,371,90,3.801892e-04,1.769692e+01,3.383769e+06,1.984109e+07,6.814030e+01,1.752360e+01,
330,284,3,7,926,69,536,2,278,9,552,91,516,50,3.801548e-04,2.533968e+01,5.770790e+05,7.476343e+07,1.345310e+01,4.971830e+00,
814,952,3,5,656,78,339,42,527,63,976,84,119,46,1.495299e-05,4.231780e+01,2.611746e+04,2.779135e+06,8.681940e+01,4.015180e+01,
795,638,2,5,642,55,727,56,162,86,386,94,119,22,1.581116e-04,1.420622e+01,2.174500e+06,1.047209e+07,-1.180940e+00,-2.376280e+00,
736,990,6,7,655,69,314,42,527,62,980,92,119,51,8.375175e-06,4.332890e+01,6.930448e+03,7.375409e+05,8.837580e+01,4.624190e+01,
206,777,2,2,379,65,492,59,521,66,345,19,639,86,2.115904e-04,2.055783e+01,3.383769e+06,2.535804e+07,7.604730e+01,2.733230e+01,
389,535,8,3,426,10,797,39,472,44,686,15,399,2,3.701295e-04,5.037441e+01,4.064228e+04,2.535804e+07,1.317870e+02,2.639460e+01,
436,714,2,1,850,61,299,58,385,84,929,20,361,88,4.923400e-04,5.183369e+00,5.265528e+06,8.193759e+06,9.465760e+01,2.424020e+01,
200,384,2,2,396,75,492,35,136,67,302,83,771,93,1.736914e-03,2.305115e+01,1.275042e+07,8.718571e+08,1.099360e+01,5.463440e+00,
436,263,1,1,850,77,299,35,402,84,903,85,371,90,1.513694e-03,1.155863e+01,1.275042e+07,4.804498e+07,5.644210e+01,1.461720e+01,
434,734,1,2,381,8,486,64,603,29,888,90,113,41,5.726798e-04,2.664699e+01,2.174500e+06,4.804498e+07,5.822190e+01,1.358670e+01,
206,800,2,2,379,64,492,56,521,64,346,86,994,86,2.186485e-04,5.866456e+01,9.841624e+04,1.810388e+08,8.148770e+01,2.016250e+01,
490,821,1,2,863,33,426,59,540,66,542,18,635,87,1.142736e-04,1.706594e+01,2.174500e+06,1.629576e+07,7.694500e+01,4.381520e+01,
506,392,1,2,881,33,427,51,136,63,562,86,994,87,7.172444e-04,1.429620e+01,1.275042e+07,6.140420e+07,2.233300e+01,1.035160e+01,
206,749,1,1,348,63,492,59,521,66,355,19,639,86,2.890056e-04,2.010009e+01,8.193758e+06,6.140420e+07,7.454660e+01,3.532860e+01,
262,534,1,2,851,7,151,63,208,31,664,45,502,41,5.315472e-04,1.019077e+01,8.193758e+06,1.984109e+07,1.217480e+02,1.915010e+01,
434,283,7,1,400,47,486,43,603,70,905,90,113,22,1.638141e-03,1.891470e+01,3.383769e+06,3.087499e+07,4.841370e+01,1.400010e+01,
240,388,2,2,394,63,496,41,134,65,359,42,504,86,1.549943e-03,1.186481e+01,1.984109e+07,3.600501e+08,3.866340e+01,1.442400e+01,
202,604,7,1,371,47,159,58,206,63,345,19,767,29,2.090354e-03,3.758114e+01,8.980008e+05,4.383833e+08,9.538190e+01,2.516900e+01,
389,533,8,2,422,13,797,38,472,44,693,15,399,1,3.760536e-04,2.292746e+01,5.770790e+05,8.193759e+06,5.526220e+01,8.773570e+00,
415,393,1,2,884,33,401,51,156,63,562,86,991,90,9.883979e-04,1.576409e+01,1.275042e+07,9.555189e+07,1.970290e+01,1.040500e+01,
503,800,7,2,805,14,762,57,540,62,692,86,963,4,8.036635e-05,5.594525e+00,3.708460e+05,4.739635e+05,-5.179810e+01,-4.829140e+00,
484,535,1,8,437,34,438,50,472,41,561,15,361,87,7.964812e-04,7.775199e+00,1.275042e+07,4.804498e+07,4.898640e+01,1.375300e+01,
206,793,1,1,379,65,492,59,521,66,345,19,639,86,1.732535e-04,2.050308e+01,5.265528e+06,3.945998e+07,6.556120e+01,4.163910e+01,
242,609,7,1,370,47,159,41,208,63,360,49,502,23,1.594691e-03,4.081371e+01,8.980008e+05,8.718571e+08,6.183200e+01,1.881290e+01,
389,535,8,2,426,15,797,39,472,44,686,15,386,2,4.147010e-04,5.611761e+01,4.064228e+04,1.984109e+07,1.004310e+02,3.408680e+01,
262,534,1,2,851,7,140,66,208,31,664,42,502,41,5.261273e-04,9.548937e+00,8.193758e+06,1.984109e+07,1.216870e+02,1.927060e+01,
213,749,1,1,348,12,492,60,520,65,355,19,639,4,2.442772e-04,1.301365e+01,8.193758e+06,3.087499e+07,-2.495420e+01,-3.940990e+00,
357,535,8,3,426,65,815,39,472,44,686,14,399,84,4.826288e-04,5.904787e+00,1.397391e+06,2.174501e+06,1.027670e+02,0.000000e+00,
487,793,1,1,376,66,490,59,549,66,546,17,639,86,1.530064e-04,1.742959e+01,5.265528e+06,2.535804e+07,5.383930e+01,3.892800e+01,
210,821,1,2,865,30,427,59,545,66,340,18,635,87,1.304025e-04,2.032930e+01,2.174500e+06,1.984109e+07,8.615000e+01,4.401390e+01,
242,609,7,1,370,47,159,41,208,66,360,48,495,23,1.596287e-03,5.019190e+01,2.383152e+05,8.718571e+08,6.170680e+01,1.876330e+01,
361,535,8,3,426,10,797,43,472,44,686,15,399,2,4.140280e-04,5.482327e+01,2.611746e+04,3.945998e+07,1.315180e+02,2.630500e+01,
484,800,1,2,863,34,427,50,540,63,561,86,998,87,2.019492e-04,6.027056e+01,9.841624e+04,9.555189e+07,7.345620e+01,2.252640e+01,
206,777,2,2,379,66,492,58,521,66,345,19,639,86,2.080928e-04,2.045145e+01,3.383769e+06,2.535804e+07,7.657170e+01,2.754490e+01,
258,534,1,1,868,47,150,44,208,71,662,49,502,22,1.784225e-03,2.547215e+01,1.275042e+07,2.313778e+08,6.187570e+01,2.104920e+01,
263,534,6,1,851,7,159,61,208,32,674,44,502,36,5.191369e-04,1.085362e+01,1.397391e+06,4.324649e+06,1.076390e+02,2.613310e+01,
206,614,7,1,379,63,492,40,594,63,372,86,979,86,9.928125e-04,5.952707e+01,6.324455e+04,8.718571e+08,2.727680e+01,1.597700e+01,
242,794,1,2,369,47,159,56,186,63,360,49,502,23,3.734501e-04,2.719413e+01,8.193758e+06,1.486896e+08,6.208090e+01,2.229260e+01,
202,793,1,1,379,65,427,59,561,65,563,21,639,80,1.880794e-04,1.950175e+01,5.265528e+06,3.945998e+07,5.297230e+01,3.063700e+01,
495,800,1,1,863,34,491,45,521,63,342,84,990,86,1.834380e-04,6.187201e+01,6.324455e+04,7.476343e+07,6.963880e+01,3.881700e+01,
200,749,1,1,348,62,492,59,521,66,344,19,639,86,2.907822e-04,2.031683e+01,8.193758e+06,6.140420e+07,7.537510e+01,3.561090e+01,
206,795,1,1,379,65,492,59,521,66,355,19,639,86,1.679858e-04,2.023597e+01,5.265528e+06,3.945998e+07,6.449850e+01,4.145410e+01,
206,780,2,2,379,65,492,59,521,66,316,24,639,86,2.188208e-04,2.385168e+01,2.174500e+06,3.945998e+07,7.339280e+01,2.631800e+01,
206,799,2,1,379,64,503,58,520,68,346,80,994,86,2.215502e-04,6.116586e+01,6.324455e+04,7.476343e+07,8.398480e+01,3.223450e+01,
486,799,2,1,864,35,465,62,541,64,302,80,994,85,2.299424e-04,4.438414e+01,3.708460e+05,3.945998e+07,8.655570e+01,4.053460e+01,
206,799,1,2,387,64,517,50,518,60,561,86,998,87,1.907589e-04,5.142490e+01,3.708460e+05,1.163404e+08,6.069110e+01,1.798910e+01,
282,793,1,1,369,47,158,56,207,72,360,49,994,22,3.452473e-04,1.618542e+01,1.275042e+07,6.140420e+07,-1.225180e+00,-2.502110e+02,
206,757,1,1,393,64,539,58,498,63,346,80,488,86,3.956381e-04,3.533894e+01,2.174500e+06,1.486896e+08,8.315370e+01,2.298660e+01,
478,778,2,2,842,67,493,59,521,63,316,24,997,90,2.133578e-04,2.997283e+01,1.397391e+06,3.945998e+07,9.519950e+01,3.608500e+01,
213,801,1,2,399,34,427,50,570,68,553,85,636,87,2.143649e-04,3.494107e+01,1.397391e+06,7.476343e+07,6.652390e+01,1.827700e+01,
484,800,1,2,863,24,410,50,515,63,569,86,993,86,2.031607e-04,5.809164e+01,9.841624e+04,7.476343e+07,7.817930e+01,2.352640e+01,
211,800,2,2,379,64,484,56,541,64,346,86,998,86,2.203590e-04,5.447368e+01,1.531474e+05,1.810388e+08,8.092930e+01,2.039830e+01,
495,800,1,1,874,34,491,45,521,63,360,84,990,86,1.824056e-04,6.164299e+01,6.324455e+04,7.476343e+07,6.902700e+01,3.784550e+01,
205,793,1,1,380,60,492,58,539,67,344,19,639,86,1.706675e-04,2.046571e+01,5.265528e+06,3.945998e+07,6.600380e+01,4.258800e+01,
200,794,1,1,379,64,509,59,521,66,342,18,639,84,1.644981e-04,1.997276e+01,5.265528e+06,3.945998e+07,6.462300e+01,4.215690e+01,
481,806,1,1,863,35,474,44,521,62,354,84,990,86,1.701354e-04,6.208086e+01,6.324455e+04,7.476343e+07,6.754230e+01,3.746200e+01,
220,821,1,1,366,64,492,59,521,66,547,17,639,86,1.082246e-04,1.540841e+01,3.383769e+06,1.984109e+07,4.893200e+01,2.096740e+01,
478,794,1,1,875,33,426,59,540,66,349,19,634,86,1.790965e-04,2.102676e+01,3.383769e+06,3.087499e+07,7.157620e+01,5.199210e+01,
204,770,1,1,348,63,492,59,521,66,354,19,639,86,2.289986e-04,2.010524e+01,5.265528e+06,4.804498e+07,7.070410e+01,3.807300e+01,
200,780,3,2,364,64,492,58,521,58,316,24,639,86,2.226733e-04,2.476082e+01,1.397391e+06,2.535804e+07,7.612550e+01,2.565820e+01,
389,547,8,1,464,63,797,39,522,44,686,87,388,11,6.672912e-04,3.795774e+01,3.708460e+05,7.476343e+07,7.845950e+01,1.692530e+01,
