229,392,8,3,971,73,967,81,156,82,922,37,184,18,1.245155e-03,5.782946e+00,3.383769e+06,5.265529e+06,6.829510e+01,2.595870e+01,
330,679,8,2,746,79,986,71,188,58,636,25,966,27,2.985379e-04,2.423544e+01,8.980008e+05,1.275042e+07,9.189220e+01,2.350480e+01,
647,333,4,5,393,34,313,73,164,49,394,20,270,33,6.939063e-04,7.174150e+00,5.265528e+06,1.047209e+07,1.308890e+00,1.578960e+00,
332,958,5,7,552,75,793,16,702,17,386,93,569,91,9.667390e-06,4.776423e+01,1.838503e+03,4.739635e+05,9.000350e+01,5.935310e+01,
582,241,3,6,523,49,876,64,624,20,231,64,522,10,1.125820e-03,1.347580e+01,3.383769e+06,1.163404e+08,-1.726980e+01,-8.727140e+00,
254,516,6,2,836,40,249,22,167,33,536,22,389,51,8.659341e-04,8.347906e+00,3.383769e+06,6.729644e+06,7.979800e+01,2.508430e+01,
944,224,5,7,689,53,932,84,871,11,208,93,640,82,3.149278e-04,2.849136e+01,6.324455e+04,1.397392e+06,1.237910e+02,2.822000e+01,
770,439,4,5,725,82,266,94,997,43,541,45,800,40,6.048752e-04,3.705070e+01,5.770790e+05,4.383833e+08,-2.174140e+01,-1.212610e+01,
766,788,6,6,782,52,681,60,389,93,253,76,578,70,1.378654e-04,3.059997e+01,2.383152e+05,1.163404e+08,1.284690e+01,6.725050e+00,
793,950,8,4,765,78,625,88,735,82,651,77,376,40,1.409666e-05,5.745564e+01,2.861474e+03,1.785947e+06,6.873650e+01,1.195800e+01,
764,347,1,9,643,91,718,35,630,24,872,88,856,90,5.012198e-04,2.763151e+01,2.174500e+06,1.163404e+08,7.986600e+02,6.651930e+02,
678,806,1,9,530,12,446,65,179,74,634,39,798,14,1.039098e-04,4.017847e+01,5.770790e+05,6.140420e+07,5.656330e+01,2.015770e+01,
766,953,4,9,469,74,492,10,341,17,795,59,819,46,4.479106e-06,4.523591e+01,2.861474e+03,5.770800e+05,8.403820e+01,2.490420e+01,
801,210,1,6,546,14,201,44,852,64,639,46,362,26,8.650688e-05,1.216857e+01,1.397391e+06,4.324649e+06,1.008980e+02,1.569720e+01,
677,353,2,8,476,18,835,64,153,43,179,89,563,11,4.686229e-04,3.943230e+01,5.770790e+05,6.821740e+08,6.029490e+00,2.312500e+00,
692,845,4,7,593,2,665,45,402,79,626,96,897,52,3.508775e-05,2.638916e+01,9.841624e+04,1.785947e+06,1.082880e+02,1.953030e+01,
386,287,7,7,108,1,441,65,696,97,993,10,160,46,3.182379e-04,-2.363313e+01,-1.000000e+01,-1.000000e+01,0.000000e+00,1.260200e+02,
251,295,8,7,798,64,326,67,742,93,153,15,849,51,2.991588e-03,2.874385e+01,1.397391e+06,1.356708e+09,4.011790e+00,4.653040e+00,
326,854,1,5,238,67,159,33,118,43,505,99,772,13,8.177845e-05,1.034244e+01,3.383769e+06,1.047209e+07,2.060420e+01,7.534490e+00,
672,231,3,4,721,39,268,95,166,80,160,48,728,95,5.636452e-04,1.259765e+01,3.383769e+06,3.945998e+07,-3.494560e+00,-4.760070e+00,
330,675,7,2,737,78,987,71,188,58,126,24,956,27,3.691284e-04,4.321285e+01,2.383152e+05,3.600501e+08,8.305850e+01,2.092730e+01,
677,356,2,8,484,18,833,64,153,44,692,88,572,4,2.969293e-04,3.934299e+01,5.770790e+05,2.313778e+08,1.448990e+01,9.738140e+00,
763,590,4,9,469,74,502,10,358,17,795,59,839,46,1.637250e-04,2.840908e+01,3.708460e+05,1.163404e+08,3.275230e+00,-1.737430e+00,
254,915,4,1,835,40,238,22,169,32,536,22,368,51,1.408588e-05,1.453145e+01,1.531474e+05,7.375409e+05,7.501990e+01,1.513780e+01,
783,516,6,3,836,40,248,94,733,33,536,22,388,51,1.849928e-04,1.558168e+01,5.770790e+05,2.174501e+06,4.882510e+01,4.572780e+00,
264,950,8,2,765,78,625,15,168,82,651,76,376,39,5.722774e-06,3.183653e+01,1.078512e+04,3.045816e+05,8.351350e+01,2.161360e+01,
229,376,7,2,635,91,725,31,156,26,922,37,859,17,8.651971e-04,2.852215e+01,1.397391e+06,3.600501e+08,3.394180e+01,1.552290e+01,
764,347,1,9,977,70,959,78,630,72,872,88,181,90,2.658429e-04,5.418745e+00,3.383769e+06,3.383770e+06,4.748650e+01,2.525530e+01,
783,334,1,7,688,49,718,35,878,24,872,88,856,81,3.608263e-04,2.704427e+01,1.397391e+06,4.804498e+07,1.562430e+01,3.307670e+00,
944,228,5,7,643,86,932,84,622,11,208,93,632,90,3.337149e-04,2.786511e+01,9.841624e+04,2.779135e+06,1.553310e+02,2.076970e+01,
326,336,1,7,238,67,841,25,116,43,505,99,751,11,8.411555e-04,5.236561e+01,1.397391e+06,8.718571e+08,6.209380e+00,5.736460e+00,
677,870,2,5,476,18,153,71,153,43,167,89,564,5,8.659887e-05,-3.827112e+00,-1.000000e+01,-1.000000e+01,-4.783680e+01,-6.359850e+00,
